CourseID,CourseName,Credits,Department
C0653,انجليزي,4,كلية الصيدلة
C0654,فيزياء,4,كلية الصيدلة
C0655,مهارات تواصل,1,كلية التربية
C0656,مهارات تواصل,1,كلية التربية
C0657,انجليزي,4,كلية الزراعة
C0658,عربي,4,كلية الزراعة
C0659,مهارات تواصل,1,كلية الصيدلة
C0660,كيمياء,4,كلية الصيدلة
C0661,فيزياء,3,كلية الزراعة
C0662,عربي,2,كلية الصيدلة
C0663,فيزياء,4,كلية الزراعة
C0664,فيزياء,4,كلية الزراعة
C0665,رياضة,4,كلية الهندسة
C0666,كيمياء,2,كلية الزراعة
C0667,فيزياء,2,كلية الصيدلة
C0668,كتابة تقارير,4,كلية الهندسة
C0669,عربي,3,كلية الهندسة
C0670,رياضة,3,كلية الصيدلة
C0671,مهارات تواصل,4,كلية الزراعة
C0672,رياضة,1,كلية الزراعة
C0673,فيزياء,1,كلية الصيدلة
C0674,كتابة تقارير,4,كلية الهندسة
C0675,فيزياء,3,كلية التربية
C0676,عربي,4,كلية الصيدلة
C0677,مهارات تواصل,4,كلية الصيدلة
C0678,رياضة,3,كلية الصيدلة
C0679,فيزياء,3,كلية الزراعة
C0680,كتابة تقارير,3,كلية الصيدلة
C0681,كيمياء,2,كلية الزراعة
C0682,كتابة تقارير,1,كلية التربية
C0683,رياضة,4,كلية التربية
C0684,عربي,3,كلية التربية
C0685,فيزياء,2,كلية التربية
C0686,عربي,2,كلية الزراعة
C0687,كتابة تقارير,1,كلية التربية
C0688,كيمياء,1,كلية التربية
C0689,مهارات تواصل,3,كلية الزراعة
C0690,كتابة تقارير,2,كلية الصيدلة
C0691,عربي,2,كلية الهندسة
C0692,مهارات تواصل,2,كلية الصيدلة
C0693,كتابة تقارير,1,كلية الصيدلة
C0694,مهارات تواصل,3,كلية التربية
C0695,رياضة,1,كلية الصيدلة
C0696,فيزياء,4,كلية الزراعة
C0697,كتابة تقارير,1,كلية التربية
C0698,فيزياء,1,كلية الهندسة
C0699,مهارات تواصل,2,كلية الزراعة
C0700,مهارات تواصل,2,كلية التربية
C0701,كيمياء,3,كلية الزراعة
C0702,مهارات تواصل,3,كلية الصيدلة
C0703,انجليزي,3,كلية الزراعة
C0704,كيمياء,3,كلية الصيدلة
C0705,رياضة,3,كلية التربية
C0706,عربي,4,كلية الزراعة
C0707,كتابة تقارير,4,كلية الزراعة
C0708,عربي,2,كلية الزراعة
C0709,عربي,2,كلية التربية
C0710,كتابة تقارير,3,كلية الزراعة
C0711,عربي,1,كلية الزراعة
C0712,مهارات تواصل,3,كلية الصيدلة
C0713,انجليزي,2,كلية التربية
C0714,فيزياء,3,كلية التربية
C0715,رياضة,3,كلية التربية
C0716,رياضة,2,كلية الصيدلة
C0717,انجليزي,3,كلية الصيدلة
C0718,رياضة,1,كلية الصيدلة
C0719,عربي,2,كلية التربية
C0720,فيزياء,4,كلية الهندسة
C0721,مهارات تواصل,4,كلية الزراعة
C0722,رياضة,2,كلية الزراعة
C0723,كتابة تقارير,3,كلية التربية
C0724,مهارات تواصل,4,كلية الصيدلة
C0725,مهارات تواصل,3,كلية الهندسة
C0726,رياضة,1,كلية الزراعة
C0727,عربي,4,كلية الصيدلة
C0728,انجليزي,2,كلية الهندسة
C0729,مهارات تواصل,4,كلية التربية
C0730,كيمياء,2,كلية التربية
C0731,رياضة,1,كلية الصيدلة
C0732,انجليزي,1,كلية الصيدلة
C0733,رياضة,3,كلية الزراعة
C0734,مهارات تواصل,2,كلية التربية
C0735,فيزياء,3,كلية الصيدلة
C0736,مهارات تواصل,1,كلية الهندسة
C0737,كيمياء,3,كلية التربية
C0738,مهارات تواصل,1,كلية الزراعة
C0739,كيمياء,2,كلية الصيدلة
C0740,فيزياء,4,كلية التربية
C0741,كتابة تقارير,2,كلية الزراعة
C0742,انجليزي,1,كلية الصيدلة
C0743,كتابة تقارير,4,كلية الزراعة
C0744,مهارات تواصل,1,كلية التربية
C0745,عربي,4,كلية الصيدلة
C0746,مهارات تواصل,3,كلية التربية
C0747,كتابة تقارير,2,كلية التربية
C0748,رياضة,2,كلية الصيدلة
C0749,انجليزي,3,كلية الزراعة
C0750,فيزياء,4,كلية الصيدلة
C0751,عربي,2,كلية الزراعة
C0752,كيمياء,4,كلية التربية
C0753,مهارات تواصل,4,كلية الزراعة
C0754,كيمياء,3,كلية الهندسة
C0755,رياضة,1,كلية الصيدلة
C0756,انجليزي,1,كلية الصيدلة
C0757,مهارات تواصل,3,كلية التربية
C0758,كيمياء,1,كلية الصيدلة
C0759,انجليزي,4,كلية الهندسة
C0760,مهارات تواصل,2,كلية الهندسة
C0761,فيزياء,2,كلية الزراعة
C0762,كتابة تقارير,1,كلية الزراعة
C0763,عربي,2,كلية الهندسة
C0764,مهارات تواصل,1,كلية الهندسة
C0765,رياضة,2,كلية الصيدلة
C0766,مهارات تواصل,4,كلية الزراعة
C0767,كتابة تقارير,3,كلية الصيدلة
C0768,انجليزي,3,كلية الزراعة
C0769,فيزياء,2,كلية التربية
C0770,فيزياء,1,كلية الهندسة
C0771,كتابة تقارير,4,كلية الصيدلة
C0772,فيزياء,3,كلية الصيدلة
C0773,مهارات تواصل,1,كلية الصيدلة
C0774,فيزياء,2,كلية الصيدلة
C0775,فيزياء,1,كلية الزراعة
C0776,كيمياء,3,كلية الهندسة
C0777,مهارات تواصل,2,كلية التربية
C0778,كتابة تقارير,3,كلية الصيدلة
C0779,رياضة,1,كلية الهندسة
C0780,رياضة,4,كلية الزراعة
C0781,رياضة,3,كلية الصيدلة
C0782,كتابة تقارير,3,كلية الهندسة
C0783,انجليزي,4,كلية الزراعة
C0784,فيزياء,3,كلية الصيدلة
C0785,مهارات تواصل,4,كلية الصيدلة
C0786,انجليزي,2,كلية الصيدلة
C0787,كتابة تقارير,4,كلية الهندسة
C0788,عربي,1,كلية الزراعة
C0789,عربي,2,كلية التربية
C0790,انجليزي,4,كلية الصيدلة
C0791,عربي,3,كلية الصيدلة
C0792,عربي,3,كلية الزراعة
C0793,انجليزي,4,كلية التربية
C0794,كتابة تقارير,1,كلية التربية
C0795,فيزياء,1,كلية التربية
C0796,عربي,1,كلية الزراعة
C0797,مهارات تواصل,2,كلية الصيدلة
C0798,انجليزي,4,كلية الزراعة
C0799,عربي,3,كلية التربية
C0800,فيزياء,1,كلية الزراعة
C0801,رياضة,3,كلية التربية
C0802,فيزياء,3,كلية الهندسة
C0803,كتابة تقارير,3,كلية الصيدلة
C0804,كيمياء,3,كلية الصيدلة
C0805,مهارات تواصل,3,كلية الصيدلة
C0806,مهارات تواصل,2,كلية الصيدلة
C0807,فيزياء,1,كلية الصيدلة
C0808,انجليزي,2,كلية الزراعة
C0809,مهارات تواصل,1,كلية الصيدلة
C0810,مهارات تواصل,3,كلية الزراعة
C0811,رياضة,4,كلية الصيدلة
C0812,مهارات تواصل,2,كلية الزراعة
C0813,كيمياء,4,كلية الزراعة
C0814,كتابة تقارير,2,كلية التربية
C0815,عربي,1,كلية الزراعة
C0816,رياضة,1,كلية الصيدلة
C0817,كيمياء,1,كلية الصيدلة
C0818,كتابة تقارير,4,كلية الزراعة
C0819,فيزياء,2,كلية الصيدلة
C0820,انجليزي,1,كلية الزراعة
C0821,كتابة تقارير,2,كلية الهندسة
C0822,عربي,4,كلية الزراعة
C0823,عربي,4,كلية الصيدلة
C0824,كتابة تقارير,4,كلية الزراعة
C0825,كتابة تقارير,4,كلية الهندسة
C0826,عربي,2,كلية الهندسة
C0827,فيزياء,3,كلية التربية
C0828,رياضة,1,كلية الهندسة
C0829,انجليزي,2,كلية الزراعة
C0830,انجليزي,1,كلية الصيدلة
C0831,رياضة,3,كلية الهندسة
C0832,مهارات تواصل,4,كلية الصيدلة
C0833,انجليزي,2,كلية التربية
C0834,رياضة,1,كلية الصيدلة
C0835,كيمياء,3,كلية الزراعة
C0836,كتابة تقارير,3,كلية التربية
C0837,فيزياء,3,كلية التربية
C0838,كيمياء,3,كلية الصيدلة
C0839,مهارات تواصل,3,كلية الزراعة
C0840,انجليزي,2,كلية التربية
C0841,مهارات تواصل,1,كلية الزراعة
C0842,رياضة,4,كلية الصيدلة
C0843,فيزياء,3,كلية التربية
C0844,مهارات تواصل,2,كلية الزراعة
C0845,عربي,4,كلية الزراعة
C0846,رياضة,4,كلية الهندسة
C0847,كتابة تقارير,4,كلية التربية
C0848,فيزياء,3,كلية الهندسة
C0849,فيزياء,4,كلية التربية
C0850,عربي,1,كلية الهندسة
C0851,فيزياء,3,كلية الصيدلة
C0852,رياضة,1,كلية الهندسة
C0853,انجليزي,3,كلية الزراعة
C0854,كيمياء,4,كلية الزراعة
C0855,فيزياء,4,كلية الزراعة
C0856,عربي,1,كلية الصيدلة
C0857,مهارات تواصل,4,كلية الصيدلة
C0858,انجليزي,4,كلية الزراعة
C0859,كيمياء,1,كلية الصيدلة
C0860,رياضة,1,كلية الزراعة
C0861,عربي,4,كلية الزراعة
C0862,فيزياء,3,كلية الزراعة
C0863,كيمياء,3,كلية الزراعة
C0864,عربي,1,كلية التربية
C0865,رياضة,2,كلية الهندسة
C0866,كتابة تقارير,3,كلية الصيدلة
C0867,مهارات تواصل,3,كلية الصيدلة
C0868,مهارات تواصل,2,كلية التربية
C0869,عربي,3,كلية الصيدلة
C0870,كتابة تقارير,1,كلية الزراعة
C0871,فيزياء,3,كلية التربية
C0872,فيزياء,2,كلية الزراعة
C0873,كتابة تقارير,2,كلية الهندسة
C0874,فيزياء,1,كلية الزراعة
C0875,مهارات تواصل,3,كلية التربية
C0876,مهارات تواصل,1,كلية التربية
C0877,كتابة تقارير,4,كلية الزراعة
C0878,فيزياء,2,كلية الصيدلة
C0879,فيزياء,1,كلية التربية
C0880,رياضة,1,كلية الصيدلة
C0881,عربي,3,كلية الزراعة
C0882,فيزياء,1,كلية الزراعة
C0883,كيمياء,2,كلية الزراعة
C0884,كتابة تقارير,4,كلية الصيدلة
C0885,كيمياء,1,كلية الزراعة
C0886,رياضة,4,كلية التربية
C0887,كتابة تقارير,3,كلية الصيدلة
C0888,عربي,3,كلية الصيدلة
C0889,عربي,1,كلية الصيدلة
C0890,عربي,2,كلية الصيدلة
C0891,عربي,4,كلية الصيدلة
C0892,رياضة,3,كلية الزراعة
C0893,عربي,1,كلية الزراعة
C0894,رياضة,1,كلية الهندسة
C0895,عربي,1,كلية التربية
C0896,مهارات تواصل,3,كلية الصيدلة
C0897,عربي,1,كلية الصيدلة
C0898,كتابة تقارير,4,كلية التربية
C0899,مهارات تواصل,3,كلية الزراعة
C0900,عربي,1,كلية الزراعة
C0901,رياضة,2,كلية الهندسة
C0902,عربي,4,كلية الزراعة
C0903,كيمياء,1,كلية الصيدلة
C0904,كتابة تقارير,4,كلية الهندسة
C0905,مهارات تواصل,1,كلية الزراعة
C0906,رياضة,3,كلية الزراعة
C0907,كيمياء,2,كلية الصيدلة
C0908,كتابة تقارير,1,كلية الزراعة
C0909,انجليزي,1,كلية الصيدلة
C0910,انجليزي,4,كلية الزراعة
C0911,فيزياء,4,كلية الصيدلة
C0912,عربي,2,كلية الهندسة
C0913,مهارات تواصل,4,كلية الصيدلة
C0914,عربي,3,كلية الزراعة
C0915,رياضة,1,كلية الهندسة
C0916,رياضة,2,كلية الهندسة
C0917,انجليزي,4,كلية الهندسة
C0918,رياضة,4,كلية التربية
C0919,كيمياء,2,كلية التربية
C0920,مهارات تواصل,2,كلية التربية
C0921,انجليزي,4,كلية الصيدلة
C0922,مهارات تواصل,2,كلية الصيدلة
C0923,فيزياء,4,كلية الزراعة
C0924,عربي,2,كلية الهندسة
C0925,كتابة تقارير,4,كلية الزراعة
C0926,كيمياء,2,كلية الزراعة
C0927,انجليزي,4,كلية الزراعة
C0928,رياضة,3,كلية الصيدلة
C0929,انجليزي,2,كلية الزراعة
C0930,كيمياء,3,كلية الزراعة
C0931,عربي,1,كلية التربية
C0932,انجليزي,3,كلية الهندسة
C0933,فيزياء,4,كلية الصيدلة
C0934,رياضة,4,كلية الهندسة
C0935,كتابة تقارير,1,كلية الزراعة
C0936,كيمياء,1,كلية الصيدلة
C0937,رياضة,3,كلية الهندسة
C0938,كيمياء,4,كلية الصيدلة
C0939,عربي,2,كلية الزراعة
C0940,كيمياء,1,كلية الهندسة
C0941,مهارات تواصل,4,كلية الزراعة
C0942,انجليزي,2,كلية الزراعة
C0943,مهارات تواصل,3,كلية الزراعة
C0944,فيزياء,1,كلية الصيدلة
