StudentID,CourseID,Semester,Year,Grade
20257130,C4541,الفصل الأول,2022,59
20255753,C4958,الفصل الثاني,2022,98
20259003,C4523,الفصل الثاني,2023,89
20254961,C1295,الفصل الثاني,2022,62
20255216,C6208,الفصل الأول,2020,55
20252456,C7269,الفصل الثاني,2020,61
20252719,C1805,الفصل الأول,2023,78
20250251,C2087,الفصل الثاني,2021,56
20257067,C5914,الفصل الأول,2023,90
20259762,C0300,الفصل الأول,2023,63
20255024,C5700,الفصل الأول,2023,73
20250330,C4500,الفصل الثاني,2023,100
20255659,C4860,الفصل الأول,2022,66
20259211,C9450,الفصل الأول,2021,75
20258426,C7488,الفصل الأول,2020,99
20257114,C9312,الفصل الثاني,2020,80
20256906,C1344,الفصل الأول,2021,74
20259334,C6766,الفصل الأول,2022,62
20254169,C3468,الفصل الأول,2023,86
20257874,C7292,الفصل الثاني,2021,76
20255931,C7600,الفصل الثاني,2022,59
20254252,C1480,الفصل الأول,2021,99
20258471,C7484,الفصل الثاني,2023,54
20254164,C6314,الفصل الأول,2021,94
20259407,C9717,الفصل الأول,2022,66
20254173,C4540,الفصل الأول,2022,70
20250720,C7591,الفصل الأول,2020,99
20258971,C2629,الفصل الثاني,2023,76
20255017,C0034,الفصل الثاني,2021,85
20253396,C1405,الفصل الأول,2022,74
20254475,C4608,الفصل الأول,2022,57
20257038,C0808,الفصل الأول,2023,93
20258077,C3721,الفصل الأول,2023,64
20257246,C4738,الفصل الثاني,2020,55
20252477,C7477,الفصل الأول,2022,56
20250322,C1844,الفصل الثاني,2020,55
20252985,C4451,الفصل الأول,2023,61
20259124,C2693,الفصل الثاني,2023,83
20254254,C7984,الفصل الثاني,2023,57
20250357,C8574,الفصل الأول,2021,66
20257797,C0148,الفصل الثاني,2020,77
20259285,C9970,الفصل الأول,2023,68
20253449,C1860,الفصل الأول,2020,77
20255766,C1305,الفصل الأول,2021,92
20257658,C3336,الفصل الأول,2023,61
20259170,C8615,الفصل الثاني,2020,93
20258610,C1161,الفصل الثاني,2023,65
20258276,C6784,الفصل الثاني,2022,88
20254993,C5423,الفصل الأول,2021,100
20250430,C7012,الفصل الأول,2021,80
20259219,C1937,الفصل الثاني,2023,70
20250152,C3091,الفصل الأول,2020,58
20256488,C4643,الفصل الثاني,2023,74
20255721,C7752,الفصل الأول,2021,78
20256632,C9596,الفصل الأول,2020,87
20257114,C9201,الفصل الأول,2022,66
20250575,C8399,الفصل الثاني,2023,89
20255462,C2910,الفصل الثاني,2020,80
20259716,C4112,الفصل الثاني,2022,79
20251250,C1546,الفصل الأول,2020,72
20257673,C2155,الفصل الأول,2023,88
20257945,C8825,الفصل الثاني,2022,71
20258150,C8512,الفصل الأول,2022,93
20253257,C4336,الفصل الأول,2020,96
20250496,C4098,الفصل الثاني,2020,89
20251656,C7264,الفصل الأول,2020,100
20254583,C7379,الفصل الأول,2022,60
20258335,C5248,الفصل الأول,2020,80
20250838,C3573,الفصل الأول,2021,55
20252641,C6030,الفصل الثاني,2021,73
20255323,C5469,الفصل الثاني,2022,99
20251583,C6918,الفصل الأول,2021,92
20257701,C7939,الفصل الأول,2021,54
20252178,C6504,الفصل الثاني,2023,50
20250616,C4096,الفصل الثاني,2022,82
20255791,C1584,الفصل الثاني,2022,80
20258300,C1913,الفصل الأول,2020,97
20256798,C3081,الفصل الثاني,2020,82
20253926,C1924,الفصل الأول,2020,85
20256883,C9733,الفصل الثاني,2020,50
20250341,C6465,الفصل الثاني,2021,76
20255998,C5429,الفصل الأول,2023,53
20257954,C3555,الفصل الأول,2022,91
20253777,C1224,الفصل الثاني,2020,97
20259781,C2964,الفصل الأول,2020,77
20250149,C8000,الفصل الأول,2022,88
20258689,C9247,الفصل الثاني,2020,84
20257882,C0552,الفصل الثاني,2021,81
20258958,C6575,الفصل الأول,2021,65
20254462,C1543,الفصل الثاني,2021,69
20253103,C4144,الفصل الثاني,2020,52
20251027,C5471,الفصل الثاني,2020,92
20251425,C5388,الفصل الثاني,2022,62
20258972,C2579,الفصل الأول,2022,53
20250145,C5401,الفصل الأول,2022,91
20255859,C2644,الفصل الأول,2020,55
20252637,C4476,الفصل الأول,2020,52
20252151,C4654,الفصل الثاني,2022,73
20255010,C5679,الفصل الثاني,2023,65
20256368,C9557,الفصل الثاني,2021,51
20254756,C3247,الفصل الثاني,2020,57
20250424,C5804,الفصل الأول,2022,95
20251968,C4252,الفصل الثاني,2022,83
20258107,C2233,الفصل الثاني,2023,63
20252561,C0924,الفصل الأول,2020,51
20258157,C5011,الفصل الأول,2020,76
20257154,C7348,الفصل الثاني,2023,59
20259948,C3273,الفصل الأول,2023,72
20252781,C6281,الفصل الثاني,2021,67
20258662,C5987,الفصل الأول,2023,50
20253930,C0177,الفصل الثاني,2020,50
20253391,C3466,الفصل الثاني,2022,88
20251831,C0986,الفصل الأول,2023,62
20251278,C3281,الفصل الأول,2021,83
20251840,C5990,الفصل الثاني,2021,65
20255228,C6689,الفصل الثاني,2022,71
20257368,C8149,الفصل الأول,2023,93
20259841,C1518,الفصل الأول,2023,92
20250385,C4715,الفصل الثاني,2022,75
20251592,C6256,الفصل الثاني,2022,64
20255060,C2928,الفصل الأول,2020,94
20258130,C9988,الفصل الثاني,2022,82
20251197,C9170,الفصل الثاني,2023,81
20254421,C2817,الفصل الأول,2023,79
20259502,C0893,الفصل الثاني,2021,66
20258964,C2381,الفصل الأول,2020,95
20251765,C1537,الفصل الأول,2023,57
20258030,C3877,الفصل الأول,2023,64
20252656,C6280,الفصل الثاني,2021,90
20258832,C9270,الفصل الأول,2020,69
20251061,C2017,الفصل الأول,2023,82
20257693,C0800,الفصل الثاني,2023,62
20253276,C2043,الفصل الثاني,2021,69
20250867,C3085,الفصل الأول,2020,75
20254215,C9861,الفصل الثاني,2022,72
20250102,C8795,الفصل الثاني,2021,86
20255590,C0336,الفصل الأول,2022,86
20253725,C5571,الفصل الأول,2023,69
20259240,C3740,الفصل الثاني,2021,75
20255949,C5246,الفصل الثاني,2022,95
20253705,C7851,الفصل الثاني,2020,71
20258635,C1287,الفصل الأول,2021,58
20255676,C4252,الفصل الثاني,2023,63
20255176,C0434,الفصل الثاني,2022,81
20252634,C0410,الفصل الأول,2020,67
20251562,C6077,الفصل الثاني,2023,54
20253528,C0256,الفصل الثاني,2023,82
20252715,C3773,الفصل الأول,2021,97
20252329,C4777,الفصل الثاني,2022,76
20255549,C4405,الفصل الأول,2022,66
20255119,C6067,الفصل الأول,2020,80
20250703,C1469,الفصل الأول,2023,71
20252205,C2932,الفصل الثاني,2021,97
20257641,C5845,الفصل الثاني,2021,67
20254423,C5137,الفصل الثاني,2020,86
20255672,C7447,الفصل الأول,2021,68
20253701,C3160,الفصل الأول,2021,93
20257759,C4342,الفصل الأول,2021,98
20254516,C2262,الفصل الأول,2023,57
20255717,C1317,الفصل الأول,2023,85
20257991,C8984,الفصل الأول,2021,62
20259518,C3662,الفصل الثاني,2023,94
20254390,C1085,الفصل الأول,2022,91
20254799,C6982,الفصل الثاني,2022,100
20250410,C8945,الفصل الأول,2021,69
20259774,C6901,الفصل الثاني,2020,78
20252383,C9125,الفصل الثاني,2021,69
20256732,C3397,الفصل الأول,2020,99
20255659,C0388,الفصل الثاني,2023,88
20253894,C2479,الفصل الأول,2022,71
20252548,C0147,الفصل الأول,2023,82
20252796,C7569,الفصل الثاني,2023,50
20251755,C9865,الفصل الأول,2020,64
20259681,C9105,الفصل الثاني,2021,60
20253213,C7997,الفصل الثاني,2021,78
20250895,C1159,الفصل الأول,2023,95
20258846,C6657,الفصل الثاني,2022,80
20256030,C7285,الفصل الأول,2021,60
20253199,C6215,الفصل الثاني,2022,76
20253298,C5893,الفصل الثاني,2022,53
20250903,C1233,الفصل الثاني,2021,59
20259084,C9401,الفصل الأول,2022,88
20257631,C5444,الفصل الأول,2023,82
20251876,C9439,الفصل الأول,2020,54
20255994,C8181,الفصل الثاني,2020,87
20255510,C0953,الفصل الثاني,2023,57
20254633,C5777,الفصل الثاني,2020,100
20257871,C5123,الفصل الأول,2022,65
20255327,C8867,الفصل الأول,2020,55
20257480,C3357,الفصل الثاني,2022,77
20254008,C7773,الفصل الثاني,2022,80
20257621,C7818,الفصل الثاني,2021,72
20259794,C8736,الفصل الثاني,2020,95
20253271,C8200,الفصل الثاني,2020,60
20259026,C4954,الفصل الثاني,2021,56
20250021,C9508,الفصل الأول,2021,66
20258873,C3019,الفصل الثاني,2022,67
20259631,C5923,الفصل الثاني,2020,86
20253784,C0124,الفصل الأول,2023,97
20252375,C7338,الفصل الثاني,2023,65
20256152,C8875,الفصل الثاني,2020,52
20258204,C2019,الفصل الأول,2023,55
20255630,C2561,الفصل الأول,2020,54
20253581,C0495,الفصل الأول,2023,76
20250755,C1964,الفصل الثاني,2021,86
20253523,C1843,الفصل الأول,2022,78
20255416,C6888,الفصل الثاني,2023,92
20255249,C6868,الفصل الثاني,2020,53
20253567,C4918,الفصل الأول,2020,100
20251334,C7143,الفصل الأول,2020,87
20256942,C2701,الفصل الأول,2022,86
20251218,C8649,الفصل الثاني,2022,97
20256371,C7551,الفصل الثاني,2020,100
20251591,C4565,الفصل الثاني,2023,95
20255520,C2735,الفصل الأول,2021,65
20251764,C2223,الفصل الثاني,2020,96
20254044,C5282,الفصل الأول,2020,89
20259455,C4501,الفصل الأول,2023,92
20259264,C5493,الفصل الأول,2020,74
20257388,C8894,الفصل الثاني,2020,52
20257858,C4417,الفصل الثاني,2020,73
20254101,C8862,الفصل الثاني,2022,87
20254881,C6812,الفصل الثاني,2022,55
20256519,C4286,الفصل الأول,2020,66
20259889,C6839,الفصل الثاني,2023,51
20259530,C7046,الفصل الأول,2020,51
20257591,C4987,الفصل الأول,2022,55
20251394,C7305,الفصل الأول,2020,69
20257028,C8501,الفصل الثاني,2021,71
20253546,C7948,الفصل الأول,2021,82
20252479,C3057,الفصل الأول,2020,74
20251381,C2219,الفصل الأول,2021,63
20259441,C0436,الفصل الأول,2021,77
20250030,C3184,الفصل الثاني,2021,95
20254798,C8708,الفصل الأول,2022,73
20256663,C4076,الفصل الأول,2023,98
20258354,C5109,الفصل الأول,2023,81
20258871,C3937,الفصل الثاني,2023,65
20256009,C1732,الفصل الثاني,2021,56
20252439,C8990,الفصل الثاني,2023,80
20255478,C2019,الفصل الثاني,2021,61
20252449,C7787,الفصل الثاني,2020,63
20254266,C6345,الفصل الأول,2020,59
20251627,C9884,الفصل الثاني,2020,76
20254615,C3034,الفصل الثاني,2020,67
20250546,C5828,الفصل الأول,2023,62
20252261,C4993,الفصل الثاني,2023,52
20255252,C9272,الفصل الثاني,2022,76
20257447,C8832,الفصل الثاني,2020,91
20252148,C7118,الفصل الأول,2023,56
20255681,C3032,الفصل الثاني,2021,96
20254996,C7471,الفصل الثاني,2020,53
20254584,C2044,الفصل الأول,2022,54
20258932,C1475,الفصل الثاني,2021,98
20256998,C8592,الفصل الثاني,2023,99
20259245,C6633,الفصل الثاني,2022,96
20256623,C8340,الفصل الأول,2023,93
20258865,C0395,الفصل الثاني,2020,60
20257958,C2379,الفصل الثاني,2023,67
20252462,C5016,الفصل الأول,2022,80
20255361,C1166,الفصل الأول,2022,96
20252408,C9538,الفصل الثاني,2021,51
20250730,C0523,الفصل الأول,2020,82
20250019,C4216,الفصل الثاني,2023,76
20258742,C9755,الفصل الأول,2020,71
20254525,C3451,الفصل الأول,2021,85
20254150,C2212,الفصل الأول,2020,87
20251645,C6582,الفصل الثاني,2021,62
20256656,C3171,الفصل الأول,2022,54
20255266,C9754,الفصل الأول,2020,98
20255696,C7451,الفصل الثاني,2022,69
20253349,C7113,الفصل الثاني,2020,93
20254123,C4009,الفصل الثاني,2020,95
20259006,C2706,الفصل الأول,2021,82
20253839,C3720,الفصل الثاني,2020,62
20257349,C0947,الفصل الثاني,2023,73
20254759,C7405,الفصل الأول,2023,83
20254744,C3769,الفصل الأول,2023,52
20251022,C4741,الفصل الأول,2023,70
20250744,C9708,الفصل الأول,2023,52
20256383,C8813,الفصل الأول,2021,86
20255715,C9677,الفصل الثاني,2021,64
20255028,C0951,الفصل الثاني,2021,96
20258559,C0830,الفصل الثاني,2020,96
20257824,C5972,الفصل الأول,2023,94
20256307,C8785,الفصل الأول,2021,68
20252722,C9732,الفصل الأول,2022,84
20259833,C0452,الفصل الثاني,2023,50
20257378,C8676,الفصل الثاني,2023,94
20251937,C1177,الفصل الثاني,2023,64
20254411,C5567,الفصل الأول,2020,81
20250295,C5783,الفصل الأول,2020,62
20254201,C6670,الفصل الأول,2020,66
20255784,C2296,الفصل الأول,2022,99
20259642,C2020,الفصل الأول,2021,99
20254895,C4724,الفصل الثاني,2020,61
20259321,C2916,الفصل الثاني,2020,69
20257083,C3980,الفصل الثاني,2023,70
20252512,C0049,الفصل الأول,2023,93
20251522,C2770,الفصل الأول,2023,71
20254223,C5634,الفصل الأول,2021,88
20250591,C1111,الفصل الأول,2021,78
20250495,C8921,الفصل الأول,2022,91
20251466,C9297,الفصل الثاني,2022,88
20259860,C4497,الفصل الأول,2023,84
20254756,C3458,الفصل الثاني,2022,84
20257184,C8668,الفصل الثاني,2023,79
20258307,C0774,الفصل الثاني,2021,61
20251133,C4274,الفصل الثاني,2023,54
20255901,C3605,الفصل الأول,2021,53
20256530,C5847,الفصل الأول,2023,66
20257904,C5026,الفصل الثاني,2021,94
20253400,C8694,الفصل الأول,2023,92
20256314,C7833,الفصل الأول,2022,73
20256261,C5038,الفصل الثاني,2020,78
20258379,C8739,الفصل الثاني,2020,86
20257886,C0429,الفصل الأول,2023,72
20258750,C7842,الفصل الثاني,2021,99
20257533,C9811,الفصل الثاني,2021,100
20256415,C2063,الفصل الأول,2022,72
20251717,C0345,الفصل الثاني,2023,100
20257038,C6694,الفصل الثاني,2023,64
20255110,C2385,الفصل الثاني,2023,90
20258997,C4872,الفصل الأول,2021,86
20251862,C4935,الفصل الأول,2021,97
20254018,C5127,الفصل الثاني,2021,53
20258519,C0386,الفصل الأول,2022,57
20253882,C0165,الفصل الثاني,2020,63
